run_number,source_period,target,beam_type,group,classification_source,source_file
2401,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2401.root
2402,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2402.root
2403,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2403.root
2404,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2404.root
2406,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2406.root
2407,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2407.root
2408,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2408.root
2409,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2409.root
2410,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2410.root
2413,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2413.root
2415,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2415.root
2418,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2418.root
2419,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2419.root
2421,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2421.root
2423,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2423.root
2424,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2424.root
2425,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2425.root
2426,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2426.root
2427,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2427.root
2430,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2430.root
2431,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2431.root
2432,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2432.root
2434,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2434.root
2435,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2435.root
2436,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2436.root
2437,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2437.root
2438,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2438.root
2439,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2439.root
2441,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2441.root
2442,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2442.root
2443,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2443.root
2444,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2444.root
2446,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2446.root
2447,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2447.root
2448,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2448.root
2449,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2449.root
2450,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2450.root
2451,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2451.root
2452,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2452.root
2453,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2453.root
2454,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2454.root
2455,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2455.root
2456,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2456.root
2457,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2457.root
2459,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2459.root
2460,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2460.root
2461,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2461.root
2462,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2462.root
2463,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2463.root
2464,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2464.root
2465,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2465.root
2467,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2467.root
2468,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2468.root
2469,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2469.root
2470,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2470.root
2473,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2473.root
2474,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2474.root
2475,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2475.root
2476,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2476.root
2477,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2477.root
2479,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2479.root
2480,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2480.root
2481,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2481.root
2482,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2482.root
2483,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2483.root
2484,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2484.root
2485,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2485.root
2487,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2487.root
2488,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2488.root
2489,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2489.root
2490,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2490.root
2491,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2491.root
2492,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2492.root
2493,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2493.root
2494,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2494.root
2495,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2495.root
2496,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2496.root
2497,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2497.root
2498,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2498.root
2499,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2499.root
2500,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2500.root
2501,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2501.root
2502,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2502.root
2503,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2503.root
2504,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2504.root
2505,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2505.root
2506,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2506.root
2507,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2507.root
2508,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2508.root
2509,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2509.root
2510,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2510.root
2511,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2511.root
2512,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2512.root
2513,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2513.root
2514,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2514.root
2516,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2516.root
2517,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2517.root
2518,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2518.root
2520,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2520.root
2521,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2521.root
2523,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2523.root
2524,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2524.root
2525,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2525.root
2526,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2526.root
2527,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2527.root
2528,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2528.root
2529,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2529.root
2530,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2530.root
2531,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2531.root
2532,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2532.root
2533,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2533.root
2534,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2534.root
2535,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2535.root
2536,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2536.root
2539,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2539.root
2540,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2540.root
2541,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2541.root
2542,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2542.root
2543,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2543.root
2544,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2544.root
2545,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2545.root
2546,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2546.root
2547,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2547.root
2548,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2548.root
2549,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2549.root
2550,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2550.root
2551,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2551.root
2552,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2552.root
2553,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2553.root
2554,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2554.root
2555,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2555.root
2556,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2556.root
2558,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2558.root
2559,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2559.root
2560,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2560.root
2561,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2561.root
2563,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2563.root
2564,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2564.root
2565,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2565.root
2566,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2566.root
2567,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2567.root
2568,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2568.root
2569,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2569.root
2570,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2570.root
2571,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2571.root
2573,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2573.root
2574,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2574.root
2575,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2575.root
2576,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2576.root
2577,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2577.root
2578,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2578.root
2580,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2580.root
2581,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2581.root
2582,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2582.root
2583,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2583.root
2584,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2584.root
2585,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2585.root
2586,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2586.root
2587,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2587.root
2588,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2588.root
2589,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2589.root
2590,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2590.root
2591,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2591.root
2592,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2592.root
2593,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2593.root
2595,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2595.root
2596,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2596.root
2598,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2598.root
2599,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2599.root
2600,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2600.root
2601,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2601.root
2602,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2602.root
2603,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2603.root
2604,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2604.root
2605,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2605.root
2606,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2606.root
2607,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2607.root
2609,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2609.root
2610,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2610.root
2611,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2611.root
2613,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2613.root
2614,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2614.root
2615,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2615.root
2616,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2616.root
2617,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2617.root
2618,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2618.root
2619,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2619.root
2620,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2620.root
2621,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2621.root
2622,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2622.root
2623,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2623.root
2624,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2624.root
2625,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2625.root
2643,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2643.root
2644,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2644.root
2646,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2646.root
2647,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2647.root
2648,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2648.root
2649,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2649.root
2650,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2650.root
2651,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2651.root
2652,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2652.root
2654,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2654.root
2655,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2655.root
2656,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2656.root
2657,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2657.root
2659,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2659.root
2661,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2661.root
2662,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2662.root
2663,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2663.root
2665,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2665.root
2666,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2666.root
2667,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2667.root
2668,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2668.root
2672,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2672.root
2674,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2674.root
2675,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2675.root
2676,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2676.root
2677,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2677.root
2678,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2678.root
2679,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2679.root
2680,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2680.root
2681,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2681.root
2682,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2682.root
2683,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2683.root
2684,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2684.root
2685,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2685.root
2686,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2686.root
2687,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2687.root
2688,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2688.root
2689,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2689.root
2691,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2691.root
2692,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2692.root
2693,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2693.root
2694,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2694.root
2696,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2696.root
2697,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2697.root
2698,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2698.root
2700,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2700.root
2701,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2701.root
2702,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2702.root
2703,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2703.root
2704,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2704.root
2705,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2705.root
2706,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2706.root
2707,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2707.root
2708,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2708.root
2709,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2709.root
2710,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2710.root
2711,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2711.root
2712,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2712.root
2713,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2713.root
2714,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2714.root
2715,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2715.root
2716,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2716.root
2718,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2718.root
2719,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2719.root
2720,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2720.root
2722,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2722.root
2723,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2723.root
2724,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2724.root
2725,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2725.root
2726,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2726.root
2727,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2727.root
2728,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2728.root
2729,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2729.root
2730,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2730.root
2731,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2731.root
2732,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2732.root
2733,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2733.root
2734,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2734.root
2735,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2735.root
2736,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2736.root
2737,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2737.root
2738,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2738.root
2739,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2739.root
2740,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2740.root
2741,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2741.root
2742,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2742.root
2746,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2746.root
2747,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2747.root
2748,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2748.root
2749,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2749.root
2752,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2752.root
2753,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2753.root
2754,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2754.root
2755,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2755.root
2756,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2756.root
2757,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2757.root
2759,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2759.root
2760,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2760.root
2761,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2761.root
2762,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2762.root
2763,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2763.root
2764,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2764.root
2765,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2765.root
2766,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2766.root
2767,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2767.root
2768,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2768.root
2769,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2769.root
2770,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2770.root
2771,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2771.root
2772,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2772.root
2773,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2773.root
2774,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2774.root
2775,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2775.root
2776,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2776.root
2777,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2777.root
2781,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2781.root
2784,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2784.root
2785,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2785.root
2786,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2786.root
2787,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2787.root
2788,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2788.root
2789,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2789.root
2790,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2790.root
2791,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2791.root
2792,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2792.root
2793,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2793.root
2794,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2794.root
2795,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2795.root
2796,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2796.root
2797,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2797.root
2798,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2798.root
2799,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2799.root
2804,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2804.root
2805,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2805.root
2807,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2807.root
2808,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2808.root
2809,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2809.root
2810,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2810.root
2811,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2811.root
2812,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2812.root
2814,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2814.root
2815,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2815.root
2816,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2816.root
2820,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2820.root
2821,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2821.root
2822,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2822.root
2823,2000_fuv,P,UV,P_UV,manual,2000_fuv/run2823.root
2826,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2826.root
2828,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2828.root
2829,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2829.root
2831,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2831.root
2836,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2836.root
2839,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2839.root
2842,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2842.root
2845,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2845.root
2846,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2846.root
2847,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2847.root
2853,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2853.root
2856,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2856.root
2860,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2860.root
2861,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2861.root
2862,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2862.root
2863,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2863.root
2864,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2864.root
2865,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2865.root
2866,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2866.root
2869,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2869.root
2872,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2872.root
2876,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2876.root
2880,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2880.root
2881,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2881.root
2883,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2883.root
2884,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2884.root
2885,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2885.root
2890,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2890.root
2892,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2892.root
2897,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2897.root
2898,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2898.root
2899,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2899.root
2901,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2901.root
2902,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2902.root
2905,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2905.root
2908,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2908.root
2909,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2909.root
2910,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2910.root
2911,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2911.root
2913,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2913.root
2914,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2914.root
2916,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2916.root
2917,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2917.root
2918,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2918.root
2919,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2919.root
2920,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2920.root
2922,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2922.root
2923,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2923.root
